"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","OFF","OFF%","Run","Pass","RBLK","PBLK","OFF GRD","PASS GRD","REC GRD","RUSH GRD","PBLK GRD","RBLK GRD","KEY","PEN"
"","","109374","","371979","","Jackson Hawes","georgia-tech-yellow-jackets","GA TECH","85","TE","2024","563","0.0008","0","200","299","64","68.7","","59.7","","74.9","74.7","108","4-0"
"","","109823","","311639","","Naseim Brantley","rutgers-scarlet-knights","RUTGERS","18","WR","2024","13","0","0","1","12","0","57.5","","59.3","","","57.4","1","0-0"
"","","121426","","347789","","Caullin Lacy","louisville-cardinals","LOUISVILLE","05","WR","2024","244","0.0004","5","161","78","0","62.3","","61.9","57.9","","66.7","30","1-1"
"","","121483","","360215","","Reese Burkhardt","texas-tech-red-raiders","TEXAS TECH","S38","K","2024","3","0","1","0","2","0","68","","","62.7","","60","1","0-0"
"","","121492","","386880","","Justin Jones","auburn-tigers","AUBURN","35","HB","2024","3","0","1","0","1","1","39.6","","","49.7","71.5","60","1","0-0"
"","","121550","","347836","","Isaiah Alston","iowa-state-cyclones","IOWA STATE","08","WR","2024","122","0.0002","0","74","48","0","55.2","","55","","","57.9","4","0-0"
"","","121664","","387117","","Michael Batton","houston-cougars","HOUSTON","D44","LB","2024","1","0","0","0","0","1","60","","","","60.5","","0","0-0"
"","","121783","","351662","","Caden Prieskorn","mississippi-rebels","OLE MISS","86","TE","2024","530","0.0008","0","257","244","29","68.5","","70.3","","41.7","61.6","107","1-0"
"","","121811","","347829","","Jaylin Lane","virginia-tech-hokies","VA TECH","83","WR","2024","528","0.0008","16","292","220","0","70.3","71.7","68.4","74.1","","54.5","61","0-0"
"","","121905","","347762","","Jake Roberts","oklahoma-sooners","OKLAHOMA","87","TE","2024","346","0.0005","0","133","180","33","57.5","","57.4","","52.8","59.9","89","2-0"
"","","121916","","347758","","Will Benton IV","smu-mustangs","SMU","S48","LS","2024","3","0","0","1","2","0","60","","60","","","60","2","0-0"
"","","121917","","348745","","Marcus Bryant","missouri-tigers","MISSOURI","52","T","2024","903","0.0013","0","1","444","458","76.9","","59.5","","73.2","75.6","140","2-1"
"","","121919","","362542","","Carter Campbell","smu-mustangs","SMU","30","WR","2024","42","0.0001","1","11","30","0","70.9","","63.2","60","","61.9","2","0-0"
"","","121928","","348748","","Branson Hickman","oklahoma-sooners","OKLAHOMA","51","C","2024","201","0.0003","0","0","84","117","53.2","","","","67","48.6","33","1-0"
"","","121936","","347806","","Bryan Massey","houston-cougars","HOUSTON","D22","S","2024","1","0","0","1","0","0","58.1","","57.7","","","","0","0-0"
"","","121949","","349534","","Ben Sparks","smu-mustangs","SMU","75","G","2024","284","0.0004","0","0","150","134","61","","","","69.4","57.7","52","0-0"
"","","121971","","350273","","Durham Harris","washington-state-cougars","WASH STATE","S99","LS","2024","4","0","0","1","2","1","60","","60","","60.9","60","1","0-0"
"","","122021","","347993","","Steven Hubbard","vanderbilt-commodores","VANDERBILT","54","G","2024","695","0.001","0","0","359","336","60.5","","","","71.5","56.4","110","1-1"
"","","122052","","349308","","Tyler Batty","byu-cougars","BYU","D92","ED","2024","1","0","0","0","1","0","60","","","","","60","1","0-0"
"","","122056","","349310","","Miles Davis","byu-cougars","BYU","04","HB","2024","66","0.0001","18","31","6","11","64.7","","68.7","63.7","44.5","59.6","12","0-0"
"","","122057","","349311","","Kody Epps","byu-cougars","BYU","00","WR","2024","135","0.0002","0","79","55","1","52.5","","50.7","","62.1","71.4","9","1-0"
"","","122058","","363019","","Mason Fakahua","byu-cougars","BYU","22","TE","2024","6","0","0","1","5","0","36.5","","28","","","60.3","1","0-0"
"","","122073","","347973","","Connor Pay","byu-cougars","BYU","70","C","2024","532","0.0008","0","0","255","277","66.6","","","","82.2","59.4","92","3-0"
"","","122075","","347978","","Austin Riggs","rutgers-scarlet-knights","RUTGERS","S47","LS","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","122076","","377208","","Hinckley Ropati","byu-cougars","BYU","07","HB","2024","247","0.0004","70","83","49","45","60.8","26.8","51.7","70.7","36.5","50.5","61","2-0"
"","","122140","","393186","","Will Boggs","clemson-tigers","CLEMSON","68","T","2024","15","0","0","0","11","4","65.2","","","","76.7","62.8","3","0-0"
"","","122144","","348639","","DeMonte Capehart","clemson-tigers","CLEMSON","D19","DI","2024","2","0","0","0","2","0","62","","","","","69.2","1","0-0"
"","","122147","","348206","","Sage Ennis","virginia-cavaliers","VIRGINIA","00","TE","2024","72","0.0001","0","26","39","7","61.1","","49.5","","75.5","72.6","13","0-0"
"","","122150","","348210","","Trent Howard","clemson-tigers","CLEMSON","75","G","2024","171","0.0002","0","0","69","102","61.1","","","","62.1","58.9","31","0-0"
"","","122155","","348219","","Kobe Pace","virginia-cavaliers","VIRGINIA","05","HB","2024","416","0.0006","121","202","51","42","71","","62.8","75","25.3","64.4","86","0-0"
"","","122156","","348220","","Walker Parks","clemson-tigers","CLEMSON","64","G","2024","711","0.001","0","0","258","453","57","","","","49.3","56.9","143","1-1"
"","","122162","","348229","","DJ Uiagalelei","florida-state-seminoles","FLORIDA ST","04","QB","2024","301","0.0004","19","186","96","0","71.2","72.5","","56.3","","60","103","2-0"
"","","122164","","348233","","E.J. Williams","indiana-hoosiers","INDIANA","07","WR","2024","25","0","0","15","10","0","70","","72.6","","","60.8","3","1-0"
"","","122177","","348311","","Ty'Kieast Crawford","arkansas-razorbacks","ARKANSAS","53","T","2024","10","0","0","0","5","5","63.5","","","","78.3","59.9","3","0-0"
"","","122207","","347812","","Donald Chaney Jr.","louisville-cardinals","LOUISVILLE","21","HB","2024","163","0.0002","50","85","10","18","61.7","","51.3","66","33.1","52.7","36","0-0"
"","","122215","","347815","","Jaylan Knighton","smu-mustangs","SMU","04","HB","2024","66","0.0001","12","38","8","8","56.5","","67.6","53.9","26.7","60.5","11","0-0"
"","","122220","","347818","","Xavier Restrepo","miami-fl-hurricanes","MIAMI FL","07","WR","2024","716","0.001","0","495","221","0","82.3","50.8","83.5","","","60.3","110","1-0"
"","","122221","","348990","","Jalen Rivers","miami-fl-hurricanes","MIAMI FL","64","T","2024","583","0.0008","0","0","235","348","71.7","","","","78.8","65.8","72","2-1"
"","","122225","","348992","","Tyler Van Dyke","wisconsin-badgers","WISCONSIN","10","QB","2024","157","0.0002","9","79","69","0","73.9","77.5","","52.6","","60","38","0-0"
"","","122249","","349096","","Nate Noel","missouri-tigers","MISSOURI","08","HB","2024","372","0.0005","166","162","21","23","70.7","","57.8","72.1","77.1","51.2","89","0-0"
"","","122254","","367638","","Navy Shuler","tennessee-volunteers","TENNESSEE","21","QB","2024","12","0","1","4","7","0","55.4","46.3","","63.5","","60","3","0-0"
"","","122263","","349161","","Gavin Byers","baylor-bears","BAYLOR","58","G","2024","110","0.0002","0","0","71","39","67.7","","","","75.1","65.9","24","0-0"
"","","122264","","350505","","Drake Dabney","tcu-horned-frogs","TCU","09","TE","2024","522","0.0008","0","269","228","25","48.9","","50.1","","46.7","50.3","105","1-0"
"","","122273","","360813","","Micah Mazzccua","nebraska-cornhuskers","NEBRASKA","56","T","2024","319","0.0005","0","0","137","182","67.8","","","","82.5","61.8","64","1-0"
"","","122274","","351731","","AJ McCarty","texas-tech-red-raiders","TEXAS TECH","D01","CB","2024","1","0","0","1","0","0","57.6","","59.1","","","","0","0-0"
"","","122282","","352027","","Blake Shapen","mississippi-state-bulldogs","MISS STATE","02","QB","2024","247","0.0004","7","149","91","0","77.2","84.6","","45.4","","60.2","66","0-0"
"","","122344","","348412","","Willie Lampkin","north-carolina-tar-heels","N CAROLINA","53","G","2024","851","0.0012","0","0","378","473","84.8","","","","88.8","85.5","158","4-1"
"","","122369","","348495","","Nicky Dalmolin","duke-blue-devils","DUKE","81","TE","2024","331","0.0005","0","146","143","42","56.2","","55.7","","63.7","55.7","90","0-0"
"","","122374","","348371","","James Hopson II","duke-blue-devils","DUKE","10","WR","2024","3","0","0","0","3","0","60.1","","","","","60","0","0-0"
"","","122384","","348397","","Jontavis Robertson","duke-blue-devils","DUKE","01","WR","2024","138","0.0002","0","86","52","0","54.2","","55.5","","","44.6","7","0-0"
"","","122396","","348418","","Stephen Dix Jr.","arkansas-razorbacks","ARKANSAS","D14","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","122397","","348381","","Ja'Khi Douglas","florida-state-seminoles","FLORIDA ST","00","WR","2024","426","0.0006","5","281","137","3","73.6","","74.8","66.1","79.7","46.7","40","0-0"
"","","122398","","348398","","Markeston Douglas","arizona-state-sun-devils","ARIZONA ST","18","TE","2024","239","0.0003","0","38","178","23","47.8","","47.4","","46.7","53","46","0-0"
"","","122406","","348125","","Alex Mastromanno","florida-state-seminoles","FLORIDA ST","S29","P","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","122411","","348389","","Kentron Poitier","florida-state-seminoles","FLORIDA ST","01","WR","2024","274","0.0004","0","172","99","3","58.6","","59","","71","51","21","0-0"
"","","122415","","348413","","Robert Scott Jr.","florida-state-seminoles","FLORIDA ST","52","T","2024","191","0.0003","0","0","53","138","65.7","","","","65.5","66.6","35","3-1"
"","","122421","","348392","","Lawrance Toafili","florida-state-seminoles","FLORIDA ST","09","HB","2024","479","0.0007","110","242","41","86","62.9","","57","68.2","54.1","39.8","91","1-1"
"","","122425","","348322","","Darion Williamson","florida-state-seminoles","FLORIDA ST","21","WR","2024","117","0.0002","0","69","47","1","54.5","","55.5","","61","49.3","10","0-0"
"","","122451","","352088","","Rasheed Miller","louisville-cardinals","LOUISVILLE","60","T","2024","289","0.0004","0","1","119","169","54.9","","59.5","","64.7","50.4","51","3-2"
"","","122469","","349530","","Avery Boyd","georgia-tech-yellow-jackets","GA TECH","09","TE","2024","156","0.0002","1","104","49","2","75.5","","81.5","59.5","70","46.2","34","1-0"
"","","122473","","348469","","Henry Freer","georgia-tech-yellow-jackets","GA TECH","S46","LS","2024","1","0","0","0","1","0","60","","","","","60","1","0-0"
"","","122480","","348487","","Jared Ivey","mississippi-rebels","OLE MISS","D15","ED","2024","1","0","0","1","0","0","58.9","","59.9","","","","0","0-0"
"","","122487","","348527","","Nate McCollum","north-carolina-tar-heels","N CAROLINA","06","WR","2024","272","0.0004","4","163","105","0","69.7","","68.6","69.3","","59","31","0-0"
"","","122491","","388750","","Jason Moore","georgia-tech-yellow-jackets","GA TECH","D95","DI","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","122496","","348490","","Jeff Sims","arizona-state-sun-devils","ARIZONA ST","06","QB","2024","101","0.0001","16","35","50","0","63.3","48.6","","72.2","","60.2","28","0-0"
"","","122499","","349884","","Akelo Stone","mississippi-rebels","OLE MISS","D95","DI","2024","4","0","0","0","4","0","56.8","","","","","55.4","0","0-0"
"","","122503","","348494","","Jordan Williams","georgia-tech-yellow-jackets","GA TECH","54","T","2024","905","0.0013","0","1","452","452","68.6","","59.6","","76.2","61","155","1-0"
"","","122521","","349488","","Stevo Klotz","iowa-state-cyclones","IOWA STATE","49","TE","2024","442","0.0006","2","128","275","37","63.5","","54.1","59.7","72.6","68.4","101","0-0"
"","","122526","","349496","","Tyler Miller","iowa-state-cyclones","IOWA STATE","66","T","2024","963","0.0014","0","1","419","543","52.1","","59.6","","54.5","49","180","1-0"
"","","122543","","350533","","Ar'maj Reed-Adams","texas-am-aggies","TEXAS A&M","55","G","2024","744","0.0011","0","0","383","361","82.4","","","","76.3","86.1","159","7-2"
"","","122546","","348314","","Lawrence Arnold","kansas-jayhawks","KANSAS","02","WR","2024","531","0.0008","2","252","277","0","63.7","","61.1","67.4","","70.1","57","0-0"
"","","122548","","349624","","Jordan Brown","texas-tech-red-raiders","TEXAS TECH","04","WR","2024","164","0.0002","0","127","37","0","66","","65.7","","","60.1","13","0-0"
"","","122550","","350535","","Bryce Cabeldue","kansas-jayhawks","KANSAS","77","T","2024","736","0.0011","0","2","391","343","81.4","","57.3","","80.2","76.6","156","4-0"
"","","122553","","377247","","Jared Casey","kansas-jayhawks","KANSAS","47","TE","2024","517","0.0007","1","177","299","40","66.6","","66.3","63.3","59.1","65","118","3-2"
"","","122555","","348323","","Jalon Daniels","kansas-jayhawks","KANSAS","06","QB","2024","753","0.0011","76","350","327","0","78.2","72.6","","73.6","","60.6","240","2-0"
"","","122561","","350536","","Luke Grimm","kansas-jayhawks","KANSAS","11","WR","2024","574","0.0008","10","301","263","0","78.7","","78.6","75.5","","55.9","68","1-0"
"","","122562","","348328","","Daniel Hishaw Jr.","kansas-jayhawks","KANSAS","09","HB","2024","168","0.0002","65","57","25","21","73.1","","58","75.4","45","57.9","49","0-0"
"","","122566","","351922","","Trevor Kardell","kansas-jayhawks","KANSAS","45","TE","2024","379","0.0005","0","121","227","31","64.2","","62.3","","49.6","64.1","79","0-0"
"","","122572","","350761","","Kyler Pearson","oklahoma-state-cowboys","OKLA STATE","12","WR","2024","1","0","0","1","0","0","81.1","","74","","","","1","0-0"
"","","122579","","362248","","Quentin Skinner","kansas-jayhawks","KANSAS","00","WR","2024","520","0.0008","3","278","239","0","66.7","","67.6","47.1","","63","50","0-0"
"","","122584","","381563","","Ty Bowman","kansas-state-wildcats","KANSAS ST","08","WR","2024","107","0.0002","1","60","46","0","61.1","","61.7","62.8","","57.8","9","1-0"
"","","122599","","348156","","Will Howard","ohio-state-buckeyes","OHIO STATE","18","QB","2024","912","0.0013","80","479","352","1","86.4","85.7","","64.3","62.2","60","248","1-0"
"","","122620","","349983","","Will Swanson","kansas-state-wildcats","KANSAS ST","83","TE","2024","362","0.0005","0","114","227","21","49.3","","53.2","","53.7","48","83","1-0"
"","","122626","","349640","","Carver Willis","kansas-state-wildcats","KANSAS ST","77","T","2024","696","0.001","0","0","337","359","68.2","","","","62.8","68","158","3-0"
"","","122646","","348278","","Kyren Lacy","lsu-tigers","LSU","02","WR","2024","716","0.001","0","474","242","0","72","","72.8","","","67.3","91","7-1"
"","","122676","","349693","","Tre Harris","mississippi-rebels","OLE MISS","09","WR","2024","366","0.0005","0","213","152","1","90","","89.4","","60.9","76.1","65","2-0"
"","","122688","","348853","","Dakota White","houston-cougars","HOUSTON","68","T","2024","202","0.0003","0","0","96","106","56.3","","","","57.4","56.8","39","1-0"
"","","122692","","350087","","Kobe Baynes","kansas-jayhawks","KANSAS","70","G","2024","669","0.001","0","1","359","309","69.2","","59.1","","78.9","69.1","130","5-2"
"","","122700","","349420","","Austin Collins","louisville-cardinals","LOUISVILLE","51","G","2024","542","0.0008","0","0","231","311","64.3","","","","85.1","56","92","1-0"
"","","122716","","350093","","Duane Martin","louisville-cardinals","LOUISVILLE","45","FB","2024","101","0.0001","3","24","64","10","64","","68.2","65.1","16","66.6","27","0-0"
"","","122730","","348439","","Jordan Watkins","mississippi-rebels","OLE MISS","11","WR","2024","665","0.001","1","376","288","0","73.7","","76.9","53.7","","50.1","61","1-0"
"","","122818","","348121","","Jonathan Adorno","north-carolina-tar-heels","N CAROLINA","52","G","2024","25","0","0","0","16","9","66.7","","","","31.3","69.2","9","0-0"
"","","122828","","348140","","John Copenhaver","north-carolina-tar-heels","N CAROLINA","81","TE","2024","785","0.0011","1","355","384","45","58.2","","61.4","62.7","62.5","48.8","154","2-0"
"","","122830","","348141","","Jacolby Criswell","north-carolina-tar-heels","N CAROLINA","12","QB","2024","723","0.001","16","408","299","0","69","66.1","51.4","67.8","","60.2","212","3-1"
"","","122834","","348150","","Stephen Gosnell","virginia-tech-hokies","VA TECH","12","WR","2024","607","0.0009","0","316","289","2","64.9","","65.2","","71.2","59.8","63","1-0"
"","","122836","","348154","","Elijah Green","indiana-hoosiers","INDIANA","21","HB","2024","50","0.0001","29","10","7","4","79","","55.2","79.5","17","59.7","20","0-0"
"","","122842","","351965","","Malik McGowan","north-carolina-tar-heels","N CAROLINA","64","G","2024","298","0.0004","0","0","147","151","69","","","","75.2","68","70","1-0"
"","","122849","","348189","","Spencer Triplett","north-carolina-tar-heels","N CAROLINA","S62","LS","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","122853","","348685","","Devon Betty","north-carolina-state-wolfpack","NC STATE","D08","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","122856","","373304","","Anthony Carter Jr.","north-carolina-state-wolfpack","NC STATE","75","G","2024","829","0.0012","0","2","338","489","69.1","","56.6","","73.2","67.9","159","5-2"
"","","122858","","360328","","Jalen Coit","north-carolina-state-wolfpack","NC STATE","21","WR","2024","53","0.0001","0","22","31","0","51.5","","51.7","","","54.5","2","0-0"
"","","122873","","360045","","Patrick Matan","north-carolina-state-wolfpack","NC STATE","76","T","2024","14","0","0","0","12","2","59.7","","","","71.5","58.3","5","0-0"
"","","122874","","391493","","Matt McCabe","north-carolina-state-wolfpack","NC STATE","66","G","2024","114","0.0002","0","8","78","28","49.4","","48.1","","68.4","49.3","32","0-0"
"","","122892","","348573","","Tosh Baker","notre-dame-fighting-irish","NOTRE DAME","79","T","2024","125","0.0002","0","0","71","54","64.5","","","","34.3","71.2","38","0-0"
"","","122893","","348809","","Kevin Bauman","notre-dame-fighting-irish","NOTRE DAME","84","TE","2024","71","0.0001","0","12","51","8","59.6","","64","","73.1","53.7","26","0-0"
"","","122895","","348549","","Jay Brunelle","boston-college-eagles","BOSTON COL","85","WR","2024","10","0","0","1","9","0","59.7","","59.9","","","61.1","0","0-0"
"","","122896","","348568","","Michael Carmody","ucla-bruins","UCLA","52","T","2024","15","0","0","1","10","4","58.9","","59.2","","53.3","60.6","4","0-0"
"","","122907","","348572","","Rylie Mills","notre-dame-fighting-irish","NOTRE DAME","D99","DI","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","122910","","348533","","Drew Pyne","missouri-tigers","MISSOURI","06","QB","2024","217","0.0003","7","95","115","0","60.2","57.9","","61.1","","60","42","0-0"
"","","122913","","348513","","Chris Tyree","virginia-cavaliers","VIRGINIA","04","WR","2024","378","0.0005","11","246","120","1","54.4","","52","68.2","67.7","51","36","0-0"
"","","122916","","350506","","Nate Anderson","smu-mustangs","SMU","69","G","2024","168","0.0002","0","0","85","83","64.9","","","","63.3","66.6","32","1-0"
"","","122920","","350512","","Jalin Conyers","texas-tech-red-raiders","TEXAS TECH","12","TE","2024","429","0.0006","10","237","165","17","76.1","88.1","68.3","73.2","75.4","80.1","99","1-0"
"","","122962","","348588","","Cale Cabbiness","oklahoma-state-cowboys","OKLA STATE","83","WR","2024","67","0.0001","0","44","23","0","59.3","","57.3","","","74.7","3","0-0"
"","","122977","","348610","","Monroe Mills","louisville-cardinals","LOUISVILLE","71","T","2024","566","0.0008","0","0","248","318","83.5","","","","75.9","81.6","102","2-1"
"","","122979","","348613","","Rashod Owens","oklahoma-state-cowboys","OKLA STATE","10","WR","2024","611","0.0009","0","379","231","1","61.9","","61.7","","61.9","61.2","57","1-0"
"","","122982","","348616","","Brennan Presley","oklahoma-state-cowboys","OKLA STATE","80","WR","2024","649","0.0009","6","422","221","0","75.1","60.6","75.2","72.7","","55.5","105","0-0"
"","","122985","","348619","","Dominic Richardson","baylor-bears","BAYLOR","21","HB","2024","67","0.0001","31","15","7","14","60.7","","56.7","62.6","35.2","57.4","20","0-0"
"","","122993","","348629","","Quinton Stewart","oklahoma-state-cowboys","OKLA STATE","82","TE","2024","49","0.0001","0","9","31","9","47.7","","35.6","","72.5","58.9","10","0-0"
"","","123016","","361065","","Jake McConnachie","pittsburgh-panthers","PITTSBURGH","84","WR","2024","5","0","0","4","1","0","55.8","","56.7","","","60","0","0-0"
"","","123026","","351620","","Branson Taylor","pittsburgh-panthers","PITTSBURGH","78","T","2024","343","0.0005","0","0","113","230","66.2","","","","76.4","57.9","53","1-1"
"","","123029","","350710","","Damien Alford","utah-utes","UTAH","09","WR","2024","11","0","0","10","1","0","34.6","27.6","54.4","","","60","1","0-0"
"","","123032","","348348","","Justin Barron","syracuse-orange","SYRACUSE","D08","S","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","123039","","348355","","Josh Ilaoa","syracuse-orange","SYRACUSE","55","C","2024","330","0.0005","0","0","118","212","47.9","","","","37","50.7","61","1-0"
"","","123048","","348359","","Maximilian Mang","syracuse-orange","SYRACUSE","00","TE","2024","259","0.0004","0","36","164","59","70.2","","45","","78.2","71.6","77","0-0"
"","","123051","","349936","","Trebor Pena","syracuse-orange","SYRACUSE","02","WR","2024","799","0.0012","9","566","224","0","78.3","50.8","78.3","68.7","","61.9","105","2-0"
"","","123053","","348719","","Mark Petry","syracuse-orange","SYRACUSE","72","G","2024","1022","0.0015","0","0","349","673","63.4","","","","68.1","58.6","150","2-0"
"","","123069","","351781","","Chase Curtis","tcu-horned-frogs","TCU","81","TE","2024","108","0.0002","1","66","37","4","70.5","","68.2","63.3","26.5","67.9","25","0-0"
"","","123074","","446896","","Christian Gelov","purdue-boilermakers","PURDUE","17","QB","2024","6","0","1","3","2","0","92","90.8","","61.4","","60","3","0-0"
"","","123089","","351460","","Jaionte McMillan","minnesota-golden-gophers","MINNESOTA","D24","CB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","123094","","349456","","Michael Nichols","tcu-horned-frogs","TCU","71","T","2024","378","0.0005","0","0","146","232","63.9","","","","69.4","59.5","67","1-0"
"","","123095","","349457","","Blake Nowell","tcu-horned-frogs","TCU","87","WR","2024","156","0.0002","0","84","72","0","61.1","","60.6","","","61.7","20","0-0"
"","","123101","","349466","","Savion Williams","tcu-horned-frogs","TCU","03","WR","2024","525","0.0008","52","306","167","0","78.9","70.2","70.2","90.5","","54.3","109","0-0"
"","","123109","","348191","","Hudson Card","purdue-boilermakers","PURDUE","01","QB","2024","493","0.0007","15","301","177","0","72.9","72","59.1","63.8","","60.1","137","2-0"
"","","123112","","349615","","Moochie Dixon","smu-mustangs","SMU","05","WR","2024","477","0.0007","1","251","225","0","65.9","","66.5","59.5","","59.9","40","1-0"
"","","123119","","378408","","Ja'Quinden Jackson","arkansas-razorbacks","ARKANSAS","22","HB","2024","441","0.0006","151","174","54","62","80.5","","61.8","85.5","37.3","50","109","0-0"
"","","123120","","348269","","Andrej Karic","tennessee-volunteers","TENNESSEE","70","G","2024","770","0.0011","0","0","365","405","69.7","","","","68.6","69.8","164","2-0"
"","","123123","","348276","","Jake Majors","texas-longhorns","TEXAS","65","C","2024","1042","0.0015","0","0","440","602","74.7","","","","85.4","68.2","200","1-0"
"","","123124","","362610","","Troy Omeire","arizona-state-sun-devils","ARIZONA ST","09","WR","2024","250","0.0004","0","135","115","0","52.2","","52.8","","","55.1","11","3-0"
"","","123125","","352288","","Logan Parr","smu-mustangs","SMU","71","G","2024","835","0.0012","0","0","386","449","63.4","","","","82.4","56.7","146","5-1"
"","","123128","","348317","","Jerrin Thompson","auburn-tigers","AUBURN","D01","S","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","123133","","348245","","Tahj Brooks","texas-tech-red-raiders","TEXAS TECH","28","HB","2024","725","0.001","289","310","28","98","82.7","","58.2","85.3","60.5","69.3","194","0-0"
"","","123139","","349138","","Loic Fouonji","vanderbilt-commodores","VANDERBILT","11","WR","2024","171","0.0002","0","87","84","0","72","","72","","","61.5","16","1-0"
"","","123155","","349140","","Myles Price","indiana-hoosiers","INDIANA","04","WR","2024","335","0.0005","6","205","124","0","79.6","","80.5","69.7","","53.4","53","2-1"
"","","123157","","348303","","Caleb Rogers","texas-tech-red-raiders","TEXAS TECH","76","T","2024","1025","0.0015","0","1","415","609","73.7","","59.5","","77.3","69.5","191","4-0"
"","","123162","","386206","","Jayden York","houston-cougars","HOUSTON","13","TE","2024","391","0.0006","0","131","223","37","47.4","","37.5","","72.4","58.9","81","1-0"
"","","123256","","348686","","Jaden Muskrat","auburn-tigers","AUBURN","63","T","2024","27","0","0","0","19","8","81.6","","","","76.2","79.2","4","0-0"
"","","123265","","348711","","Dillon Wade","auburn-tigers","AUBURN","52","T","2024","751","0.0011","0","0","309","442","69.4","","","","62.4","70.7","122","1-0"
"","","123268","","348722","","Lachlan Wilson","california-golden-bears","CAL","S37","P","2024","1","0","0","1","0","0","48.4","48.8","","","","","1","0-0"
"","","123345","","360315","","Parker Clements","virginia-tech-hokies","VA TECH","70","T","2024","734","0.0011","0","1","356","377","61.7","","59.8","","57.9","61.6","125","1-0"
"","","123357","","362369","","Kaden Moore","virginia-tech-hokies","VA TECH","68","G","2024","796","0.0011","0","0","390","406","67","","","","77.4","61.9","152","1-0"
"","","123358","","352057","","Peter Moore","virginia-tech-hokies","VA TECH","S85","P","2024","1","0","0","1","0","0","61.1","60.6","","","","","0","0-0"
"","","123373","","348240","","Jahmal Banks","nebraska-cornhuskers","NEBRASKA","04","WR","2024","695","0.001","0","426","269","0","67.4","","68.3","","","56.8","100","4-0"
"","","123383","","348246","","Justice Ellison","indiana-hoosiers","INDIANA","06","HB","2024","385","0.0006","162","141","33","49","82","34.4","63.1","84.5","48.8","61.3","106","0-0"
"","","123385","","350005","","Michael Frogge","wake-forest-demon-deacons","WAKE","17","TE","2024","116","0.0002","0","57","49","10","41.9","","48.9","","26.2","42.7","21","0-0"
"","","123396","","348262","","Luke Petitbon","wake-forest-demon-deacons","WAKE","74","C","2024","773","0.0011","0","0","306","467","75.4","","","","89.4","68.3","92","1-0"
"","","123401","","348263","","George Sell","wake-forest-demon-deacons","WAKE","77","G","2024","420","0.0006","0","0","165","255","64.1","","","","67.7","61.1","61","0-0"
"","","123404","","362272","","Zach Vaughan","wake-forest-demon-deacons","WAKE","73","G","2024","5","0","0","0","5","0","59.3","","","","","59.1","2","0-0"
"","","123406","","348736","","Ke'Shawn Williams","indiana-hoosiers","INDIANA","05","WR","2024","348","0.0005","2","195","151","0","80.2","","80.9","67.6","","55.9","49","0-0"
"","","123409","","361383","","Austin Brinkman","west-virginia-mountaineers","W VIRGINIA","S43","LS","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","123410","","348211","","Samuel Brown","miami-fl-hurricanes","MIAMI FL","11","WR","2024","436","0.0006","0","306","130","0","64","","62.5","","","76.1","52","2-0"
"","","123414","","368075","","C.J. Cole","west-virginia-mountaineers","W VIRGINIA","83","WR","2024","10","0","0","0","10","0","61","","","","","61.7","0","0-0"
"","","123418","","349339","","Preston Fox","west-virginia-mountaineers","W VIRGINIA","29","WR","2024","364","0.0005","1","197","166","0","55.6","","54.4","57.9","","64.2","27","1-0"
"","","123420","","348241","","Garrett Greene","west-virginia-mountaineers","W VIRGINIA","06","QB","2024","771","0.0011","83","405","283","0","83.3","74.4","55","80.6","","60","268","0-0"
"","","123423","","349348","","Sean Martin","west-virginia-mountaineers","W VIRGINIA","D05","ED","2024","2","0","0","0","2","0","60","","","","","60.3","0","0-0"
"","","123458","","349616","","David Ndukwe","houston-cougars","HOUSTON","77","T","2024","480","0.0007","0","0","239","241","67.7","","","","73.9","62.5","92","2-0"
"","","123461","","385553","","Wes Pahl","oklahoma-state-cowboys","OKLA STATE","S90","P","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","123472","","348307","","Noah Whittington","oregon-ducks","OREGON","06","HB","2024","363","0.0005","119","184","33","27","72.1","","54.6","78.3","29","63.3","87","0-0"
"","","123502","","350929","","Isaiah Davis","baylor-bears","BAYLOR","22","WR","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","123530","","362193","","Dwayne Allick","boston-college-eagles","BOSTON COL","53","G","2024","411","0.0006","0","0","223","188","56.4","","","","34.7","59.6","94","0-0"
"","","123537","","362222","","Kevin Cline","boston-college-eagles","BOSTON COL","79","T","2024","172","0.0002","0","0","81","91","69.5","","","","73.2","67.8","34","1-0"
