"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","OFF","OFF%","Run","Pass","RBLK","PBLK","OFF GRD","PASS GRD","REC GRD","RUSH GRD","PBLK GRD","RBLK GRD","KEY","PEN"
"","","146027","","367961","","Jake Boust","fresno-state-bulldogs","FRESNO ST","86","TE","2024","254","0.0022","0","88","141","25","53","","46.3","","51.1","63.9","54","0-0"
"","","146047","","386264","","Kamron Beachem","fresno-state-bulldogs","FRESNO ST","17","TE","2024","160","0.0014","0","93","56","11","55.6","","58.3","","49.1","51","30","0-0"
"","","146050","","368557","","Braylen Nelson","fresno-state-bulldogs","FRESNO ST","75","T","2024","835","0.0071","0","0","330","505","68.8","","","","64.3","70.7","173","3-1"
"","","146051","","396684","","Rolan Fullwood","fresno-state-bulldogs","FRESNO ST","71","T","2024","9","0.0001","0","0","9","0","57.4","","","","","57.1","1","0-0"
"","","146053","","412306","","Johnathan Arceneaux","fresno-state-bulldogs","FRESNO ST","29","HB","2024","78","0.0007","21","27","24","6","66.1","","71.1","65.4","78.2","48.7","16","0-0"
"","","146061","","384804","","Kamalu DeBlake","hawaii-warriors","HAWAII","38","HB","2024","13","0.0001","4","0","5","4","72.7","","","70.8","56.4","60","4","0-0"
"","","146065","","375506","","Landon Sims","hawaii-warriors","HAWAII","30","HB","2024","515","0.0044","71","89","40","315","70","74.6","75.5","70.8","60.9","55.1","84","2-2"
"","","146066","","385572","","Ka'ena Decambra","hawaii-warriors","HAWAII","78","T","2024","820","0.007","0","0","218","602","76.8","","","","74","73.8","130","3-0"
"","","146067","","397767","","Zhen Sotelo","hawaii-warriors","HAWAII","58","G","2024","549","0.0047","0","0","148","401","68","","","","72.9","67.9","93","3-0"
"","","146069","","385573","","Karsyn Pupunu","hawaii-warriors","HAWAII","11","WR","2024","149","0.0013","0","89","60","0","62.4","","62.3","","","58.1","9","0-0"
"","","146071","","399529","","David Cordero","hawaii-warriors","HAWAII","10","HB","2024","36","0.0003","11","3","4","18","67.9","","59.9","69.2","50","59","11","0-0"
"","","146078","","361193","","Brayden Schager","hawaii-warriors","HAWAII","13","QB","2024","716","0.0061","48","521","147","0","74.9","69.1","","75.3","","60","274","2-1"
"","","146083","","385182","","Aedan Seiuli","nevada-wolf-pack","NEVADA","D46","S","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","146084","","394962","","Trevyn Heil","colorado-state-rams","COLO STATE","57","C","2024","64","0.0005","0","0","42","22","81.3","","","","84.6","75","23","0-0"
"","","146094","","368539","","Drue Watts","nevada-wolf-pack","NEVADA","D07","LB","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","146110","","361901","","Luke Wysong","new-mexico-lobos","NEW MEXICO","15","WR","2024","676","0.0057","9","366","301","0","77.8","","78","73.8","","58.9","92","2-0"
"","","146130","","360297","","Trace Bruckler","new-mexico-lobos","NEW MEXICO","05","TE","2024","565","0.0048","3","212","291","59","51","","51.6","74.3","72.9","46.1","116","2-0"
"","","146134","","382574","","Isaiah Sillemon","new-mexico-lobos","NEW MEXICO","38","TE","2024","553","0.0047","0","41","262","250","57.4","","41.6","","55.9","62.2","137","3-2"
"","","146144","","367871","","Jatavious Magee","san-diego-state-aztecs","S DIEGO ST","D12","S","2024","5","0","0","1","1","3","57.2","","55.3","","99.9","60","0","0-0"
"","","146145","","386440","","Christian Jones","san-diego-state-aztecs","S DIEGO ST","70","T","2024","834","0.0071","0","0","362","472","55.6","","","","56.9","51.8","150","1-0"
"","","146150","","374242","","Brady Anderson","san-diego-state-aztecs","S DIEGO ST","D42","LB","2024","8","0.0001","1","1","2","4","55.9","","59.5","58.5","99.9","60","0","0-0"
"","","146152","","360934","","Ryan Wintermeyer","san-diego-state-aztecs","S DIEGO ST","S50","LS","2024","9","0.0001","0","0","4","5","60","","","","99.9","60","1","0-0"
"","","146155","","385068","","Ross Ulugalu-Maseuli","san-diego-state-aztecs","S DIEGO ST","63","G","2024","828","0.007","0","0","358","470","70.8","","","","75.1","68.5","165","4-0"
"","","146162","","386429","","DJ Herman","san-diego-state-aztecs","S DIEGO ST","D56","LB","2024","5","0","0","1","1","3","60.3","60.6","","","89.6","60","0","0-0"
"","","146165","","376532","","Cam Davis","san-diego-state-aztecs","S DIEGO ST","29","HB","2024","52","0.0004","15","27","2","8","61","","58.6","64","29.2","59.4","13","0-0"
"","","146170","","359902","","Walker Eget","san-jose-state-spartans","S JOSE ST","05","QB","2024","545","0.0046","28","375","142","0","84.7","81.8","54.3","70.3","","60.1","197","1-0"
"","","146177","","418126","","Nate Lewis","san-jose-state-spartans","S JOSE ST","D99","ED","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","146195","","374250","","Cameron Friel","unlv-rebels","UNLV","07","QB","2024","48","0.0004","10","6","32","0","63.5","61.2","","61.4","","60.3","8","0-0"
"","","146196","","406731","","Anthony Rosas","unlv-rebels","UNLV","54","G","2024","37","0.0003","0","0","36","1","69","","","","67.3","67.1","7","0-0"
"","","146200","","406657","","Anton Ambuehl","unlv-rebels","UNLV","75","G","2024","872","0.0074","0","0","473","399","64.3","","","","74.2","59.8","176","0-0"
"","","146204","","399516","","Graham Keating III","unlv-rebels","UNLV","61","C","2024","34","0.0003","0","0","28","6","67.6","","","","75","64.7","4","0-0"
"","","146206","","362029","","Cameron Oliver","unlv-rebels","UNLV","D05","CB","2024","2","0","0","1","1","0","77.4","","73.6","","","60","1","0-0"
"","","146210","","400020","","Malik Bradford","unlv-rebels","UNLV","89","WR","2024","7","0.0001","0","0","7","0","60.5","","","","","60.6","0","0-0"
"","","146214","","365535","","Johnathan Baldwin","unlv-rebels","UNLV","D03","CB","2024","2","0","0","0","1","1","60","","","","63.8","60","0","0-0"
"","","146224","","362928","","Otto Tia","utah-state-aggies","UTAH ST","05","WR","2024","739","0.0063","0","432","306","1","57.2","","56.8","","63.8","56.5","60","0-0"
"","","146342","","362882","","Zach Holmes","boise-state-broncos","BOISE ST","72","C","2024","623","0.0053","0","0","323","300","71.1","","","","68.2","69.1","122","0-0"
"","","146489","","362445","","Kuao Peihopa","hawaii-warriors","HAWAII","59","G","2024","786","0.0067","0","0","220","566","61.3","","","","62","60.3","132","4-1"
"","","146492","","368477","","Xavier Ward","san-jose-state-spartans","S JOSE ST","07","QB","2024","3","0","0","3","0","0","35","35.5","","","","","2","0-0"
"","","146628","","368396","","Landon Rogers","unlv-rebels","UNLV","15","WR","2024","5","0","0","1","4","0","68","","59.3","","","63.2","1","0-0"
"","","146733","","361671","","Dekel Crowdus","hawaii-warriors","HAWAII","06","WR","2024","246","0.0021","0","197","49","0","64.2","","64.3","","","51.2","19","1-1"
"","","146801","","367663","","Solomon Landrum","hawaii-warriors","HAWAII","S44","LS","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","146864","","385589","","Marshall Nichols","unlv-rebels","UNLV","S90","P","2024","2","0","1","1","0","0","61.1","60.6","","60","","","0","0-0"
"","","147569","","380337","","Campbell McHarg","fresno-state-bulldogs","FRESNO ST","54","G","2024","249","0.0021","0","0","115","134","71.4","","","","76.9","69.5","52","2-0"
"","","147647","","362210","","Charles Brown","nevada-wolf-pack","NEVADA","03","WR","2024","7","0.0001","0","3","4","0","56.1","","56.7","","","60.5","0","0-0"
"","","148818","","373406","","Jace Henry","nevada-wolf-pack","NEVADA","16","TE","2024","197","0.0017","0","82","106","9","56.8","","62.9","","66.7","47.8","35","1-0"
"","","150195","","377402","","Kylin James","unlv-rebels","UNLV","20","HB","2024","219","0.0019","92","58","53","16","79.5","60","41.6","82.7","62.1","54.1","58","0-0"
"","","150211","","383963","","Alex Foster","colorado-state-rams","COLO STATE","69","G","2024","205","0.0017","0","1","126","78","58.4","","59.2","","58.7","56.8","57","1-1"
"","","150351","","368730","","Drew Moss","colorado-state-rams","COLO STATE","68","G","2024","866","0.0073","0","0","428","438","91.3","","","","81.3","92.6","227","6-0"
"","","150690","","385602","","Caden Barnett","wyoming-cowboys","WYOMING","72","T","2024","756","0.0064","0","0","393","363","80.9","","","","70.6","82","160","6-1"
"","","150698","","385488","","John Michael Gyllenborg","wyoming-cowboys","WYOMING","84","TE","2024","270","0.0023","0","173","85","12","79.7","","84.9","","50.8","51.2","60","0-0"
"","","150700","","400278","","Jaylen Sargent","wyoming-cowboys","WYOMING","08","WR","2024","420","0.0036","0","216","204","0","67.7","","68.5","","","59.3","33","2-1"
"","","150701","","385680","","Sam Scott","wyoming-cowboys","WYOMING","22","HB","2024","350","0.003","93","129","73","55","71.7","","52.3","76.4","45.3","67.8","77","0-0"
"","","150706","","385681","","Jack Walsh","wyoming-cowboys","WYOMING","79","G","2024","687","0.0058","0","0","346","341","73.7","","","","73.7","72.2","138","0-0"
"","","150709","","368429","","Micah Young","wyoming-cowboys","WYOMING","D44","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","150995","","382504","","Tevin Griffey","boise-state-broncos","BOISE ST","D31","CB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","151054","","391691","","Richard Pearce","new-mexico-lobos","NEW MEXICO","78","G","2024","904","0.0077","0","1","428","475","71","","60","","70.6","75","168","9-0"
"","","151364","","362693","","Robert Rahimi","san-jose-state-spartans","S JOSE ST","D01","S","2024","1","0","0","0","1","0","60","","","","","60","1","0-0"
"","","152603","","363788","","Saveyon Henderson","colorado-state-rams","COLO STATE","77","T","2024","868","0.0074","0","0","432","436","71.1","","","","80.1","62.4","190","1-0"
"","","153333","","392141","","Jayden Ahboah","unlv-rebels","UNLV","68","T","2024","18","0.0002","0","0","17","1","63.8","","","","66","62.7","4","0-0"
"","","154600","","361687","","Jack Hestera","utah-state-aggies","UTAH ST","14","WR","2024","419","0.0036","0","254","165","0","59.1","","60.3","","","47.9","32","0-0"
"","","154703","","361769","","Andrew Henry","new-mexico-lobos","NEW MEXICO","02","HB","2024","3","0","0","3","0","0","59.4","","57.7","","","","0","0-0"
"","","156001","","385038","","Michael Buckley","new-mexico-lobos","NEW MEXICO","84","WR","2024","122","0.001","0","78","44","0","59","","58.9","","","58.3","14","0-0"
"","","156008","","394614","","Jackson Kohal","air-force-falcons","AIR FORCE","54","G","2024","182","0.0015","0","0","132","50","72","","","","61.6","71.7","52","0-0"
"","","156012","","385002","","Rashod Tanner","unlv-rebels","UNLV","D41","CB","2024","2","0","0","1","1","0","58","","57.7","","","60","0","0-0"
"","","156043","","385560","","Tylan Hines","hawaii-warriors","HAWAII","02","WR","2024","187","0.0016","39","101","25","22","72","","69.8","69.3","63.3","73.2","52","0-0"
"","","156057","","436613","","Micah Mariteragi","hawaii-warriors","HAWAII","74","C","2024","2","0","0","0","2","0","56.4","","","","","55.5","2","0-0"
"","","156365","","428195","","Snoop Leota-Amaama","nevada-wolf-pack","NEVADA","55","G","2024","22","0.0002","0","0","14","8","53.3","","","","79","50.5","8","0-0"
"","","156414","","386271","","Cam Camper","boise-state-broncos","BOISE ST","09","WR","2024","668","0.0057","0","380","288","0","76","","75.3","","","74","84","3-0"
"","","157027","","393327","","Mani Powell","unlv-rebels","UNLV","D16","LB","2024","2","0","0","0","1","1","60","","","","63.8","60","0","0-0"
"","","157190","","385891","","Javen Jacobs","new-mexico-lobos","NEW MEXICO","21","HB","2024","182","0.0015","39","114","22","7","69.8","","58.8","78.2","76.3","46.2","35","0-0"
"","","157196","","387238","","Ashton Jeanty","boise-state-broncos","BOISE ST","02","HB","2024","798","0.0068","388","270","28","112","94.8","","54.4","96.6","46.6","58.1","255","1-0"
"","","157197","","398498","","Kage Casey","boise-state-broncos","BOISE ST","77","T","2024","947","0.008","0","0","481","466","83.5","","","","87","76.4","188","1-0"
"","","157198","","415635","","Austin Terry","boise-state-broncos","BOISE ST","86","TE","2024","108","0.0009","0","27","77","4","54.6","","57.7","","69.9","52.8","25","1-0"
"","","157202","","387227","","Braxton Fely","boise-state-broncos","BOISE ST","D90","DI","2024","9","0.0001","0","1","8","0","64.5","","59.7","","","64.6","3","0-0"
"","","157204","","387229","","James Ferguson-Reynolds","boise-state-broncos","BOISE ST","S46","P","2024","2","0","0","1","1","0","56","59.4","","","","60","0","0-0"
"","","157207","","393424","","Brayden Fowler-Nicolosi","colorado-state-rams","COLO STATE","16","QB","2024","873","0.0074","18","441","414","0","70.6","72.5","63.7","45.4","","60.4","202","1-0"
"","","157214","","386420","","Jaseim Mitchell","colorado-state-rams","COLO STATE","D23","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157217","","386443","","Paddy Turner","colorado-state-rams","COLO STATE","S41","P","2024","1","0","1","0","0","0","60","","","60","","","0","0-0"
"","","157246","","391257","","Luke Drzewiecki","new-mexico-lobos","NEW MEXICO","S26","K","2024","9","0.0001","0","2","6","1","56.7","","57.9","","66.5","57.8","0","0-0"
"","","157338","","386171","","Tyler King","wyoming-cowboys","WYOMING","05","WR","2024","249","0.0021","13","140","96","0","58.9","","59.4","62.6","","57.6","32","2-0"
"","","157344","","415760","","Emmett Brown","san-jose-state-spartans","S JOSE ST","09","QB","2024","380","0.0032","16","254","110","0","71.9","69.9","54.6","66.1","","60","132","2-0"
"","","157366","","386054","","Cortez Braham","nevada-wolf-pack","NEVADA","08","WR","2024","790","0.0067","1","429","360","0","68.4","","70.3","57.9","","55.3","77","5-0"
"","","157405","","394942","","Michael Allen","unlv-rebels","UNLV","26","HB","2024","43","0.0004","19","7","14","3","64","","56.1","64.2","76.6","57.3","6","0-0"
"","","157625","","412319","","Ryan Marks","utah-state-aggies","UTAH ST","S47","K","2024","3","0","0","2","1","0","55.4","57.7","60","","","60","0","0-0"
"","","157632","","406886","","Bronson Olevao Jr.","utah-state-aggies","UTAH ST","D14","LB","2024","1","0","0","1","0","0","58.4","","55.3","","","","1","0-0"
"","","157636","","430753","","Elia Migao","utah-state-aggies","UTAH ST","73","G","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157662","","434114","","Kimball Madsen","wyoming-cowboys","WYOMING","35","FB","2024","1","0","0","0","0","1","60","","","","70","","0","0-0"
"","","157663","","391530","","Nic Talich","wyoming-cowboys","WYOMING","D49","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157664","","408016","","Evan Svoboda","wyoming-cowboys","WYOMING","17","QB","2024","578","0.0049","83","284","211","0","55.1","50.1","55.1","64.8","","60.3","179","0-0"
"","","157665","","408013","","Isaac Schoenfeld","wyoming-cowboys","WYOMING","87","TE","2024","52","0.0004","0","14","33","5","53.1","","52.3","","54.8","57.1","9","0-0"
"","","157668","","408005","","Rex Johnsen","wyoming-cowboys","WYOMING","70","G","2024","426","0.0036","0","0","219","207","54.4","","","","36","57","105","1-1"
"","","157673","","415990","","Wes King","wyoming-cowboys","WYOMING","78","G","2024","461","0.0039","0","0","237","224","66.9","","","","80.2","62","92","1-1"
"","","157677","","408012","","Luke Sandy","wyoming-cowboys","WYOMING","57","C","2024","13","0.0001","0","0","6","7","72.8","","","","77.6","70.1","3","0-0"
"","","157681","","401500","","Caleb Merritt","wyoming-cowboys","WYOMING","D18","CB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157684","","385682","","Carson York","wyoming-cowboys","WYOMING","S52","LS","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157692","","400032","","Grant Page","utah-state-aggies","UTAH ST","08","WR","2024","474","0.004","0","270","204","0","58","87.3","55.9","57.3","","64.8","28","0-0"
"","","157732","","418159","","Andrew Savaiinaea","nevada-wolf-pack","NEVADA","11","TE","2024","357","0.003","0","171","170","16","44.8","","43.1","","56.6","53.6","48","1-0"
"","","157831","","391789","","Matthew Coleman","san-jose-state-spartans","S JOSE ST","14","WR","2024","416","0.0035","0","278","137","1","66.3","","66.9","","61.9","54.4","37","1-0"
"","","157835","","400014","","Jabari Bates","san-jose-state-spartans","S JOSE ST","06","HB","2024","212","0.0018","60","41","8","103","70.3","","46.4","75.3","50.8","59.2","44","0-0"
"","","157839","","434129","","Denaris DeRosa Jr.","san-jose-state-spartans","S JOSE ST","65","G","2024","48","0.0004","0","0","17","31","56.3","","","","82.5","47","7","0-0"
"","","157841","","412234","","Uluakinofo Taliauli","san-jose-state-spartans","S JOSE ST","69","G","2024","115","0.001","0","0","54","61","60.3","","","","65.3","57.7","16","1-0"
"","","157842","","412235","","Joseph Harbert","san-jose-state-spartans","S JOSE ST","75","C","2024","197","0.0017","0","0","60","137","47.2","","","","40.8","48.5","36","2-0"
"","","157843","","405972","","Jake Steele","boise-state-broncos","BOISE ST","68","G","2024","189","0.0016","0","0","96","93","64.3","","","","65.3","65.2","38","1-0"
"","","157845","","386228","","Jordan Pollard","san-jose-state-spartans","S JOSE ST","D10","LB","2024","1","0","1","0","0","0","64.5","","","62.7","","","1","0-0"
"","","157849","","386223","","Michael Dansby","san-jose-state-spartans","S JOSE ST","D25","CB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157896","","386414","","Cade Harris","air-force-falcons","AIR FORCE","21","HB","2024","586","0.005","48","157","380","1","72","","67.2","77.2","65.5","66.3","119","1-0"
"","","157899","","381485","","Jake Martin","air-force-falcons","AIR FORCE","D07","S","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157904","","386351","","Aiden Calvert","air-force-falcons","AIR FORCE","28","HB","2024","120","0.001","19","26","74","1","60.6","","49.9","63.8","73.1","63.4","22","0-0"
"","","157906","","406616","","Michael McAninch","air-force-falcons","AIR FORCE","71","G","2024","768","0.0065","0","0","604","164","74","","","","41.4","75.2","229","3-2"
"","","157916","","391996","","Cameron Breier","air-force-falcons","AIR FORCE","06","WR","2024","235","0.002","2","16","217","0","66.1","","52.4","60.5","","74.8","57","0-0"
"","","157917","","385911","","Osaro Aihie","air-force-falcons","AIR FORCE","D08","LB","2024","1","0","0","0","1","0","60","","","","","60","1","0-0"
"","","157918","","385913","","Kendin Alexander","air-force-falcons","AIR FORCE","04","WR","2024","22","0.0002","0","5","17","0","45.3","","45.4","","","56.1","3","0-0"
"","","157922","","387365","","Kale Gibbs","air-force-falcons","AIR FORCE","30","HB","2024","2","0","0","0","1","1","60","","","","70.3","60","0","0-0"
"","","157926","","386385","","Brandon Engel","air-force-falcons","AIR FORCE","02","WR","2024","165","0.0014","0","41","124","0","62.1","91.7","50.7","","","71.3","21","0-0"
"","","158166","","405984","","Pofele Ashlock","hawaii-warriors","HAWAII","05","WR","2024","564","0.0048","0","425","139","0","60.3","","60.4","","","56.8","82","1-0"
"","","158172","","405968","","Dean Briski","hawaii-warriors","HAWAII","52","T","2024","41","0.0003","0","0","28","13","59.7","","","","11.7","68.9","11","1-1"
"","","158176","","385552","","Noah Kema","hawaii-warriors","HAWAII","D18","LB","2024","2","0","0","0","1","1","60","","","","61","60","0","0-0"
"","","158178","","385605","","Peter Manuma","hawaii-warriors","HAWAII","D01","S","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","158184","","398992","","Alex Perry","hawaii-warriors","HAWAII","00","WR","2024","403","0.0034","0","290","113","0","53.7","","53.2","","","58.8","36","1-0"
"","","158188","","406090","","Ethan Spencer","hawaii-warriors","HAWAII","57","C","2024","258","0.0022","0","0","88","170","68.1","","","","68.3","65.6","41","0-0"
"","","158190","","406564","","Devon Tauaefa","hawaii-warriors","HAWAII","87","WR","2024","69","0.0006","0","26","35","8","53.3","","50.5","","44.7","63.1","13","0-0"
"","","158219","","415591","","Shawn Miller","new-mexico-lobos","NEW MEXICO","14","WR","2024","91","0.0008","0","55","36","0","52.4","","49.6","","","72.5","8","0-0"
"","","158232","","407064","","AJ Bianco","nevada-wolf-pack","NEVADA","10","QB","2024","51","0.0004","4","32","15","0","74.7","74.3","54.6","65","","60","19","0-0"
"","","158235","","391512","","Stone Combs","nevada-wolf-pack","NEVADA","D33","LB","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","158237","","400172","","Josh Grabowski","nevada-wolf-pack","NEVADA","54","G","2024","505","0.0043","0","2","254","249","78","","57.1","","80","77.3","103","0-0"
"","","158241","","400174","","Jonathan Maldonado","nevada-wolf-pack","NEVADA","D95","ED","2024","1","0","0","0","1","0","60","","","","","60","1","0-0"
"","","158248","","387754","","Chris Smalley","nevada-wolf-pack","NEVADA","45","TE","2024","53","0.0004","0","12","41","0","46.8","","36.8","","","60.1","13","0-0"
"","","158252","","387769","","Isaiah World","nevada-wolf-pack","NEVADA","70","T","2024","854","0.0072","0","1","397","456","70.1","","60","","82.4","61.3","126","8-0"
"","","158316","","387639","","Jeremiah Earby","boise-state-broncos","BOISE ST","D06","CB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","158319","","395014","","Ashton Hayes","nevada-wolf-pack","NEVADA","26","HB","2024","15","0.0001","1","5","9","0","74.2","","70.6","63.3","","59.3","3","0-0"
"","","158333","","428192","","Moso'oipala Tuitele","new-mexico-lobos","NEW MEXICO","D89","ED","2024","8","0.0001","0","3","5","0","55.1","","54.6","","","60","0","0-0"
"","","158524","","431384","","Jakobus Seth","nevada-wolf-pack","NEVADA","72","DI","2024","15","0.0001","0","0","13","2","69.8","","","","73.9","68.8","4","0-0"
"","","158562","","386834","","George Maile","utah-state-aggies","UTAH ST","72","G","2024","372","0.0032","0","0","177","195","57.2","","","","74.2","54.2","77","3-1"
"","","158574","","386875","","Armani Winfield","colorado-state-rams","COLO STATE","01","WR","2024","518","0.0044","0","267","251","0","64.7","60","64.6","","","66.5","50","2-0"
"","","158641","","439460","","James Bailey","new-mexico-lobos","NEW MEXICO","53","G","2024","7","0.0001","0","0","6","1","65.5","","","","68.8","64.9","2","0-0"
"","","158659","","386324","","Chris Marshall","boise-state-broncos","BOISE ST","05","WR","2024","58","0.0005","0","37","21","0","54.2","","53","","","66.6","3","0-0"
"","","158713","","406880","","Joseph Borjon","san-diego-state-aztecs","S DIEGO ST","78","T","2024","47","0.0004","0","0","21","26","82.5","","","","86.6","77.7","5","0-0"
"","","158775","","393611","","Dean Abdullah","san-diego-state-aztecs","S DIEGO ST","76","C","2024","67","0.0006","0","0","38","29","53.9","","","","65","52.2","17","0-0"
"","","158785","","434169","","Ryan Dirksen","san-diego-state-aztecs","S DIEGO ST","75","T","2024","11","0.0001","0","0","10","1","57.5","","","","63.9","56","1","0-0"
"","","158791","","386431","","Josh Hunter","san-diego-state-aztecs","S DIEGO ST","D24","CB","2024","2","0","0","2","0","0","54.9","","54.7","","","","0","0-0"
"","","158794","","386438","","Chris Johnson","san-diego-state-aztecs","S DIEGO ST","D01","CB","2024","5","0","0","2","1","2","69.1","","69.8","","88.4","60","1","0-0"
"","","158807","","400007","","Lucky Sutton","san-diego-state-aztecs","S DIEGO ST","07","HB","2024","12","0.0001","5","0","5","2","67.3","","","68.1","36.3","57.3","3","0-0"
"","","158810","","400153","","Trey White","san-diego-state-aztecs","S DIEGO ST","D47","ED","2024","4","0","1","0","0","3","67.3","","","62.7","89.6","","1","0-0"
"","","159070","","387286","","Peseti Lapuaho","san-jose-state-spartans","S JOSE ST","79","T","2024","892","0.0076","0","0","277","615","30","","60","","17","49.8","192","5-0"
"","","159085","","393658","","Treyshun Hurry","san-jose-state-spartans","S JOSE ST","02","WR","2024","569","0.0048","0","406","162","1","60.6","","60.3","","61.9","57.8","36","0-0"
"","","159429","","386572","","Dalesean Staley","san-diego-state-aztecs","S DIEGO ST","D09","S","2024","5","0","0","0","1","4","60","","","","99.9","60","0","0-0"
"","","160062","","381685","","McKenzie Agnello","new-mexico-lobos","NEW MEXICO","66","C","2024","902","0.0077","0","1","428","473","76.6","","60","","73.5","75.8","133","3-0"
"","","160315","","398543","","Brendan Durkin","new-mexico-lobos","NEW MEXICO","S30","LS","2024","1","0","0","1","0","0","59.8","59.8","","","","","0","0-0"
"","","160350","","392593","","NaQuari Rogers","new-mexico-lobos","NEW MEXICO","28","HB","2024","158","0.0013","76","36","32","14","82","","53.8","82.8","81.4","52.2","53","0-0"
"","","162162","","391907","","Brayden Bryant","san-diego-state-aztecs","S DIEGO ST","55","C","2024","759","0.0064","0","0","321","438","70.2","","","","64.7","69.7","167","4-0"
"","","162488","","400041","","Austin Harnetiaux","nevada-wolf-pack","NEVADA","D44","LB","2024","2","0","0","0","2","0","60","","","","","60.1","0","0-0"
"","","162499","","418240","","Jake Parnagian","fresno-state-bulldogs","FRESNO ST","25","WR","2024","7","0.0001","0","1","6","0","58.3","","59.3","","","60.4","0","0-0"
"","","162515","","407700","","Tevin Shaw","new-mexico-lobos","NEW MEXICO","75","T","2024","109","0.0009","0","0","40","69","52.3","","","","44","54.1","16","0-0"
"","","162657","","386282","","Cam'ron Barfield","hawaii-warriors","HAWAII","09","HB","2024","125","0.0011","34","27","9","55","69.9","","64.5","71.9","52.4","57.5","27","0-0"
"","","163281","","394659","","Trent Carrizosa","san-jose-state-spartans","S JOSE ST","S49","P","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","163319","","386397","","Louis Brown IV","san-diego-state-aztecs","S DIEGO ST","04","WR","2024","619","0.0053","0","346","273","0","69","","69.2","","","59.1","54","1-0"
"","","163325","","393429","","Keegan Holles","colorado-state-rams","COLO STATE","33","HB","2024","36","0.0003","15","14","1","6","69.8","","55.5","71.3","65.7","60","15","0-0"
"","","163326","","391528","","Aaron Karas","colorado-state-rams","COLO STATE","78","T","2024","878","0.0074","0","0","436","442","73.7","","","","62.3","75.3","207","1-0"
"","","163339","","386453","","Jordan Williams","colorado-state-rams","COLO STATE","13","TE","2024","13","0.0001","0","9","4","0","51.1","","52.7","","","57.2","0","0-0"
"","","163350","","396170","","Justin Holaday","new-mexico-lobos","NEW MEXICO","87","QB","2024","5","0","2","1","2","0","68.5","","59.6","64.9","","60","1","0-0"
"","","163374","","394602","","Roger Carreon","boise-state-broncos","BOISE ST","62","G","2024","335","0.0028","0","0","166","169","60.7","","","","69.4","61.6","74","5-0"
"","","163377","","415632","","Mason Jacobsen","boise-state-broncos","BOISE ST","D56","ED","2024","1","0","0","0","0","1","60","","","","63.8","","0","0-0"
"","","163379","","399865","","Maddux Madsen","boise-state-broncos","BOISE ST","04","QB","2024","945","0.008","29","465","451","0","74.2","70.7","","67.7","","60.1","240","1-0"
"","","163387","","406383","","Jake Ripp","boise-state-broncos","BOISE ST","D43","ED","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","163388","","431367","","Hall Schmidt","boise-state-broncos","BOISE ST","65","T","2024","725","0.0062","0","0","377","348","50.3","","","","53","49.6","163","5-0"
"","","163393","","428291","","Nathan Acevedo","fresno-state-bulldogs","FRESNO ST","85","WR","2024","113","0.001","2","53","58","0","65.4","","64","70.2","","50.9","15","1-0"
"","","163395","","432420","","Matai Bell","fresno-state-bulldogs","FRESNO ST","70","C","2024","11","0.0001","0","0","9","2","64.3","","","","74.2","63","2","0-0"
"","","163398","","406204","","Josiah Freeman","fresno-state-bulldogs","FRESNO ST","05","WR","2024","76","0.0006","0","58","18","0","72.2","","71.6","","","57.6","13","0-0"
"","","163406","","396207","","Dylan Lynch","fresno-state-bulldogs","FRESNO ST","S46","K","2024","3","0","0","2","1","0","57.3","","58","","","60","0","0-0"
"","","163408","","398990","","Jalen Moss","fresno-state-bulldogs","FRESNO ST","18","WR","2024","600","0.0051","1","391","208","0","63.5","","63.4","57.7","","59.2","64","0-0"
"","","163415","","386288","","Jacob Spomer","fresno-state-bulldogs","FRESNO ST","69","T","2024","254","0.0022","0","0","76","178","87.3","","","","89","81.1","23","0-0"
"","","163416","","395559","","Daniel Taumalolo","fresno-state-bulldogs","FRESNO ST","63","G","2024","328","0.0028","0","0","143","185","72.3","","","","60.8","74.8","69","1-0"
